gene_ref,gene_id,gene_name,condition_1,condition_2,gene_switch_q_value,Rank
geneComp_00024361,KIAA1671,KIAA1671,Control,FRDA,7.126529846729606e-6,91
geneComp_00036283,TAF4,TAF4,Control,FRDA,7.378771953637464e-6,92
geneComp_00020537,EPB41L1,EPB41L1,Control,FRDA,7.676776709669716e-6,93
geneComp_00020586,EPS15,EPS15,Control,FRDA,7.824133688021513e-6,94
geneComp_00034492,SIRT7,SIRT7,Control,FRDA,8.158582930829421e-6,95
geneComp_00035599,SPECC1,SPECC1,Control,FRDA,8.242400870534557e-6,96
geneComp_00039379,ZNF407,ZNF407,Control,FRDA,8.242400870534557e-6,97
geneComp_00037655,TRMT112,TRMT112,Control,FRDA,8.570506811406538e-6,98
geneComp_00020902,FAM157C,FAM157C,Control,FRDA,1.0151783104091474e-5,99
geneComp_00035344,SNRNP27,SNRNP27,Control,FRDA,1.552271377288442e-5,100
geneComp_00027957,MTUS1,MTUS1,Control,FRDA,1.753529250232612e-5,101
geneComp_00024275,KCTD21-AS1,KCTD21-AS1,Control,FRDA,1.8101610526071483e-5,102
geneComp_00019809,ENSG00000308567.1,NA,Control,FRDA,1.815915268661301e-5,103
geneComp_00000615,AKAP8L,AKAP8L,Control,FRDA,1.8378455561860156e-5,104
geneComp_00020935,FAM184A,FAM184A,Control,FRDA,1.854936622133184e-5,105
geneComp_00034698,SLC27A3,SLC27A3,Control,FRDA,1.8718464432005247e-5,106
geneComp_00023476,HUS1,HUS1,Control,FRDA,2.0638922696538855e-5,107
geneComp_00022162,GNAS,GNAS,Control,FRDA,2.6266174369524772e-5,108
geneComp_00038068,UBE2L6,UBE2L6,Control,FRDA,3.07404975049244e-5,109
geneComp_00014140,ENSG00000291219.2,NA,Control,FRDA,4.823588127301133e-5,110
geneComp_00028899,NR3C2,NR3C2,Control,FRDA,4.985986270529092e-5,111
geneComp_00039688,ZNF766,ZNF766,Control,FRDA,5.1540238008854105e-5,112
geneComp_00002745,CCDC183,CCDC183,Control,FRDA,5.212295236643202e-5,113
geneComp_00005685,ELAVL2,ELAVL2,Control,FRDA,5.9450486279906616e-5,114
geneComp_00034346,SGSM1,SGSM1,Control,FRDA,5.9523832630223685e-5,115
geneComp_00037940,TVP23B,TVP23B,Control,FRDA,6.57187517019655e-5,116
geneComp_00039200,ZNF154,ZNF154,Control,FRDA,6.57187517019655e-5,117
geneComp_00002770,CCDC32,CCDC32,Control,FRDA,7.450733149732983e-5,118
geneComp_00008052,ENSG00000255508.7,NA,Control,FRDA,7.868747436032508e-5,119
geneComp_00000121,ABL1,ABL1,Control,FRDA,9.956498331944669e-5,120
geneComp_00022649,H1-10-AS1,H1-10-AS1,Control,FRDA,1.0247554217167142e-4,121
geneComp_00026953,MCF2L,MCF2L,Control,FRDA,1.0854924804298789e-4,122
geneComp_00031783,RAPGEF5,RAPGEF5,Control,FRDA,1.1343048128314663e-4,123
geneComp_00003728,CLVS1,CLVS1,Control,FRDA,1.265220606189691e-4,124
geneComp_00001238,ARMC10,ARMC10,Control,FRDA,1.3252437695508677e-4,125
geneComp_00014319,ENSG00000293315.2,NA,Control,FRDA,1.328137529321532e-4,126
geneComp_00027235,MID1,MID1,Control,FRDA,1.486559797298462e-4,127
geneComp_00038240,UPP1,UPP1,Control,FRDA,1.533453698549253e-4,128
geneComp_00039675,ZNF74,ZNF74,Control,FRDA,1.5851564783089537e-4,129
geneComp_00028524,NFASC,NFASC,Control,FRDA,1.5866632210384242e-4,130
geneComp_00024171,KCND3,KCND3,Control,FRDA,1.6230340103489814e-4,131
geneComp_00031884,RBM17,RBM17,Control,FRDA,1.644646115657626e-4,132
geneComp_00004794,DGCR5,DGCR5,Control,FRDA,1.7948900307207551e-4,133
geneComp_00035697,SPTBN4,SPTBN4,Control,FRDA,1.8618725889773158e-4,134
geneComp_00003328,CFAP298,CFAP298,Control,FRDA,1.901578541914244e-4,135
geneComp_00036784,TIAM2,TIAM2,Control,FRDA,1.9346949463060583e-4,136
geneComp_00034196,SEPTIN9,SEPTIN9,Control,FRDA,2.0225133654122495e-4,137
geneComp_00028640,NKRF,NKRF,Control,FRDA,2.141842105074654e-4,138
geneComp_00008023,ENSG00000255339.6,NA,Control,FRDA,2.2137227024750393e-4,139
geneComp_00033762,RUSC2,RUSC2,Control,FRDA,2.241318755481383e-4,140
geneComp_00030072,PFKFB3,PFKFB3,Control,FRDA,2.2504640554636904e-4,141
geneComp_00038209,UNC5C,UNC5C,Control,FRDA,2.270067673064081e-4,142
geneComp_00030232,PICK1,PICK1,Control,FRDA,2.434321377674932e-4,143
geneComp_00002222,C1orf52,C1orf52,Control,FRDA,2.657193717204877e-4,144
geneComp_00039115,ZFYVE1,ZFYVE1,Control,FRDA,2.664153852919712e-4,145
geneComp_00033659,RRP1,RRP1,Control,FRDA,3.165074569613705e-4,146
geneComp_00021859,GASK1B,GASK1B,Control,FRDA,3.268570512054548e-4,147
geneComp_00002768,CCDC3,CCDC3,Control,FRDA,3.316532297146969e-4,148
geneComp_00024749,LAT,LAT,Control,FRDA,3.631227625554288e-4,149
geneComp_00005084,DNM1,DNM1,Control,FRDA,3.6956758756257233e-4,150
geneComp_00002426,CACNA2D1,CACNA2D1,Control,FRDA,3.7574824502828826e-4,151
geneComp_00035760,SRPK2,SRPK2,Control,FRDA,3.870863482242536e-4,152
geneComp_00020606,ERC2,ERC2,Control,FRDA,3.997474328864653e-4,153
geneComp_00002080,BTN2A2,BTN2A2,Control,FRDA,4.0392545644819746e-4,154
geneComp_00039399,ZNF430,ZNF430,Control,FRDA,4.099186924180863e-4,155
geneComp_00024310,KDM5D,KDM5D,Control,FRDA,4.13607623385185e-4,156
geneComp_00030208,PHRF1,PHRF1,Control,FRDA,4.13607623385185e-4,157
geneComp_00003569,CIMAP3,CIMAP3,Control,FRDA,4.463394674508404e-4,158
geneComp_00022027,GIN1,GIN1,Control,FRDA,4.514076394621157e-4,159
geneComp_00000392,ADGRB3-DT,ADGRB3-DT,Control,FRDA,5.03592640088102e-4,160
geneComp_00037717,TSC22D4,TSC22D4,Control,FRDA,5.059721342017081e-4,161
geneComp_00002463,CALCOCO1,CALCOCO1,Control,FRDA,5.396574935366577e-4,162
geneComp_00026539,LSM1,LSM1,Control,FRDA,5.424684968142304e-4,163
geneComp_00039232,ZNF213,ZNF213,Control,FRDA,5.604630660998275e-4,164
geneComp_00034706,SLC29A1,SLC29A1,Control,FRDA,5.749935807613076e-4,165
geneComp_00005087,DNM1P35,DNM1P35,Control,FRDA,6.021219403234145e-4,166
geneComp_00022570,GTF2H2,GTF2H2,Control,FRDA,6.235353855769082e-4,167
geneComp_00037338,TNS3,TNS3,Control,FRDA,7.092349419388907e-4,168
geneComp_00034395,SHANK3,SHANK3,Control,FRDA,7.148444216652027e-4,169
geneComp_00037620,TRIM66,TRIM66,Control,FRDA,7.324619599940827e-4,170
geneComp_00033634,RPUSD3,RPUSD3,Control,FRDA,7.663016626699541e-4,171
geneComp_00023475,HUNK,HUNK,Control,FRDA,7.726276171614158e-4,172
geneComp_00039451,ZNF496-DT,ZNF496-DT,Control,FRDA,7.726276171614158e-4,173
geneComp_00011839,ENSG00000286125.4,NA,Control,FRDA,7.797145759834944e-4,174
geneComp_00002394,CA8,CA8,Control,FRDA,7.857419399639275e-4,175
geneComp_00021923,GCNT2,GCNT2,Control,FRDA,7.891205209554174e-4,176
geneComp_00004889,DIRC3,DIRC3,Control,FRDA,8.305432512845291e-4,177
geneComp_00024124,KAT6B,KAT6B,Control,FRDA,8.874552682852299e-4,178
geneComp_00014018,ENSG00000290937.2,NA,Control,FRDA,9.578039294332417e-4,179
geneComp_00005062,DNAJC6,DNAJC6,Control,FRDA,9.772536804134838e-4,180
geneComp_00032674,RNF166,RNF166,Control,FRDA,9.91525953380725e-4,181
geneComp_00038273,USE1,USE1,Control,FRDA,9.91525953380725e-4,182
geneComp_00020536,EPB41,EPB41,Control,FRDA,0.0010666206291735853,183
geneComp_00004809,DGLUCY,DGLUCY,Control,FRDA,0.001133005215315479,184
geneComp_00027711,MSL1,MSL1,Control,FRDA,0.0011561566296133,185
geneComp_00039687,ZNF765,ZNF765,Control,FRDA,0.0012008813552562179,186
geneComp_00001831,BEND6,BEND6,Control,FRDA,0.0012460977677632367,187
geneComp_00020934,FAM182B,FAM182B,Control,FRDA,0.001313670441576884,188
geneComp_00020693,ESRRG,ESRRG,Control,FRDA,0.0013772841981407266,189
geneComp_00002292,C2orf76,C2orf76,Control,FRDA,0.0013775050955846617,190
geneComp_00029889,PDCD2L,PDCD2L,Control,FRDA,0.0014162210792144504,191
geneComp_00004327,CTSH,CTSH,Control,FRDA,0.001439040237342595,192
geneComp_00001558,ATP6V1C1,ATP6V1C1,Control,FRDA,0.0014600966230729092,193
geneComp_00024483,KLHL13,KLHL13,Control,FRDA,0.001563916924851427,194
geneComp_00024120,KAT2A,KAT2A,Control,FRDA,0.0016484954049606699,195
geneComp_00028608,NIP7,NIP7,Control,FRDA,0.001818514599402274,196
geneComp_00029781,PCDHA7,PCDHA7,Control,FRDA,0.0018687798579872755,197
geneComp_00037038,TMEM181,TMEM181,Control,FRDA,0.002017941565909994,198
geneComp_00023315,HRAS,HRAS,Control,FRDA,0.002029168368719195,199
geneComp_00039216,ZNF185,ZNF185,Control,FRDA,0.0020697845962210355,200
geneComp_00035434,SOCS2-AS1,SOCS2-AS1,Control,FRDA,0.0020860558604867633,201
geneComp_00021606,FST,FST,Control,FRDA,0.0021262997781584603,202
geneComp_00036301,TAGAP-AS1,TAGAP-AS1,Control,FRDA,0.0021656761603803453,203
geneComp_00026232,LINC03073,LINC03073,Control,FRDA,0.002322519481943946,204
geneComp_00022268,GORASP1,GORASP1,Control,FRDA,0.002373244668758994,205
geneComp_00029780,PCDHA6,PCDHA6,Control,FRDA,0.0024976997015208474,206
geneComp_00022158,GNAO1,GNAO1,Control,FRDA,0.002560999169906181,207
geneComp_00035456,SORCS1,SORCS1,Control,FRDA,0.0026117128269265567,208
geneComp_00020847,FAM110A,FAM110A,Control,FRDA,0.002695967917308515,209
geneComp_00034583,SLC19A1,SLC19A1,Control,FRDA,0.0027282678319590957,210
geneComp_00026795,MAP3K8,MAP3K8,Control,FRDA,0.002769963016221066,211
geneComp_00026797,MAP3K9-DT,MAP3K9-DT,Control,FRDA,0.002769963016221066,212
geneComp_00038785,XBP1,XBP1,Control,FRDA,0.002895836927425636,213
geneComp_00030657,POLN,POLN,Control,FRDA,0.002958416242722087,214
geneComp_00003895,COL4A6,COL4A6,Control,FRDA,0.002984948994599159,215
geneComp_00003839,CNTRL,CNTRL,Control,FRDA,0.0030358129059097298,216
geneComp_00027628,MRPL51,MRPL51,Control,FRDA,0.0031857382385133584,217
geneComp_00002464,CALCOCO2,CALCOCO2,Control,FRDA,0.0032577025412382833,218
geneComp_00026887,MASP1,MASP1,Control,FRDA,0.0033455777606475243,219
geneComp_00003230,CENPT,CENPT,Control,FRDA,0.003543818507204629,220
geneComp_00021530,FOXO3,FOXO3,Control,FRDA,0.003721165574133954,221
geneComp_00027414,MMAB,MMAB,Control,FRDA,0.003946956406437759,222
geneComp_00003238,CENPX,CENPX,Control,FRDA,0.004088273413691942,223
geneComp_00020545,EPB41L5,EPB41L5,Control,FRDA,0.004205424061755005,224
geneComp_00030581,PNCK,PNCK,Control,FRDA,0.004262621847137288,225
geneComp_00036580,TENM3,TENM3,Control,FRDA,0.004262621847137288,226
geneComp_00026552,LSM6,LSM6,Control,FRDA,0.004308635974338336,227
geneComp_00038356,USP9Y,USP9Y,Control,FRDA,0.004439724193920432,228
geneComp_00031565,R3HDM1,R3HDM1,Control,FRDA,0.004540250274618987,229
geneComp_00035659,SPOCK1,SPOCK1,Control,FRDA,0.004634794040760374,230
geneComp_00035878,ST6GALNAC5,ST6GALNAC5,Control,FRDA,0.004689185361818637,231
geneComp_00026947,MCCC1,MCCC1,Control,FRDA,0.004726517701723574,232
geneComp_00002451,CADM2,CADM2,Control,FRDA,0.004771692897996958,233
geneComp_00037835,TTC7A,TTC7A,Control,FRDA,0.004778172204145435,234
geneComp_00023247,HOMER3,HOMER3,Control,FRDA,0.004797775214430998,235
geneComp_00013738,ENSG00000289985.2,NA,Control,FRDA,0.004993347399882637,236
geneComp_00028497,NET1,NET1,Control,FRDA,0.005028613685323751,237
geneComp_00029805,PCDHB9,PCDHB9,Control,FRDA,0.005035185500992405,238
geneComp_00000452,ADPRHL1,ADPRHL1,Control,FRDA,0.005219610344713207,239
geneComp_00030473,PLEKHB1,PLEKHB1,Control,FRDA,0.005523910787687761,240
geneComp_00021225,FBXW7,FBXW7,Control,FRDA,0.005781298319581525,241
geneComp_00036837,TJAP1,TJAP1,Control,FRDA,0.005813032725439474,242
geneComp_00002714,CCDC146,CCDC146,Control,FRDA,0.006092419058532894,243
geneComp_00003527,CHST8,CHST8,Control,FRDA,0.00617187932897095,244
geneComp_00024666,KTN1-AS1,KTN1-AS1,Control,FRDA,0.006334092725060861,245
geneComp_00002363,C8orf58,C8orf58,Control,FRDA,0.006578773504045411,246
geneComp_00023360,HSD17B7,HSD17B7,Control,FRDA,0.006781370467036902,247
geneComp_00000863,ANKRD36,ANKRD36,Control,FRDA,0.006915469589111402,248
geneComp_00004653,DDIT4,DDIT4,Control,FRDA,0.00698787938822647,249
geneComp_00001734,BBC3,BBC3,Control,FRDA,0.0070300274558982275,250
geneComp_00025372,LINC01418,LINC01418,Control,FRDA,0.007208271782002345,251
geneComp_00001590,ATRAID,ATRAID,Control,FRDA,0.007333346737687504,252
geneComp_00026331,LNC-LBCS,LNC-LBCS,Control,FRDA,0.007333346737687504,253
geneComp_00023786,ING3,ING3,Control,FRDA,0.007424594525342559,254
geneComp_00033855,SAP30L,SAP30L,Control,FRDA,0.007458442360825462,255
geneComp_00022961,HEY1,HEY1,Control,FRDA,0.007503999913286018,256
geneComp_00038805,XNDC1N,XNDC1N,Control,FRDA,0.007527442715632472,257
geneComp_00031155,PRPH,PRPH,Control,FRDA,0.007636110985407544,258
geneComp_00003888,COL2A1,COL2A1,Control,FRDA,0.007717375270708082,259
geneComp_00033721,RTL5,RTL5,Control,FRDA,0.007792247887010066,260
geneComp_00029778,PCDHA4,PCDHA4,Control,FRDA,0.00789290733478574,261
geneComp_00035168,SNHG30,SNHG30,Control,FRDA,0.007992006731875485,262
geneComp_00028295,NCAPD3,NCAPD3,Control,FRDA,0.008161302317362572,263
geneComp_00004898,DISP2,DISP2,Control,FRDA,0.008338840492007926,264
geneComp_00029644,PAQR6,PAQR6,Control,FRDA,0.00836611937032551,265
geneComp_00035350,SNRPA1,SNRPA1,Control,FRDA,0.008383231168279347,266
geneComp_00029498,OXR1,OXR1,Control,FRDA,0.008620607229683684,267
geneComp_00037385,TOR1AIP1,TOR1AIP1,Control,FRDA,0.008657497713343265,268
geneComp_00038106,UBL7-DT,UBL7-DT,Control,FRDA,0.008680186261107994,269
geneComp_00039385,ZNF415,ZNF415,Control,FRDA,0.008819135790390576,270
geneComp_00035345,SNRNP35,SNRNP35,Control,FRDA,0.008917839693318498,271
geneComp_00001999,BRD9,BRD9,Control,FRDA,0.00893834020525997,272
geneComp_00006264,ENSG00000226266.9,NA,Control,FRDA,0.009351533030232744,273
geneComp_00035876,ST6GALNAC4,ST6GALNAC4,Control,FRDA,0.009496437638580707,274
geneComp_00003790,CNNM3,CNNM3,Control,FRDA,0.010293197102896908,275
geneComp_00008300,ENSG00000258311.5,NA,Control,FRDA,0.0104836103821885,276
geneComp_00036423,TBCCD1,TBCCD1,Control,FRDA,0.010584586890382238,277
geneComp_00028439,NECAB2,NECAB2,Control,FRDA,0.01063985707194702,278
geneComp_00038943,ZBTB18,ZBTB18,Control,FRDA,0.01063985707194702,279
geneComp_00000436,ADK,ADK,Control,FRDA,0.010791955954782809,280
geneComp_00001189,ARID4A,ARID4A,Control,FRDA,0.011069697277372191,281
geneComp_00036735,THCAT155,THCAT155,Control,FRDA,0.011173233104939548,282
geneComp_00001447,ATG7,ATG7,Control,FRDA,0.01121099543096184,283
geneComp_00028725,NOL4,NOL4,Control,FRDA,0.011261493195552103,284
geneComp_00035059,SMIM14,SMIM14,Control,FRDA,0.011298203949877409,285
geneComp_00024341,KIAA0408,KIAA0408,Control,FRDA,0.011316204731508819,286
geneComp_00031459,PTPRM,PTPRM,Control,FRDA,0.011316204731508819,287
geneComp_00036302,TAGLN,TAGLN,Control,FRDA,0.011316204731508819,288
geneComp_00034351,SGTB,SGTB,Control,FRDA,0.011363683074155782,289
geneComp_00036736,THEM4,THEM4,Control,FRDA,0.01175635732137056,290
geneComp_00014006,ENSG00000290912.2,NA,Control,FRDA,0.01204298659939108,291
geneComp_00022907,HECW2,HECW2,Control,FRDA,0.012170579746469883,292
geneComp_00016415,ENSG00000299022.1,NA,Control,FRDA,0.012314295225941655,293
geneComp_00001129,ARHGAP32,ARHGAP32,Control,FRDA,0.012407193846347336,294
geneComp_00034175,SEPTIN11,SEPTIN11,Control,FRDA,0.012677121418757792,295
geneComp_00002534,CAPN3,CAPN3,Control,FRDA,0.012744551870946289,296
geneComp_00032169,RHOF,RHOF,Control,FRDA,0.012938769360273364,297
geneComp_00010497,ENSG00000273456.3,NA,Control,FRDA,0.012974455129727249,298
geneComp_00036204,SYNPO,SYNPO,Control,FRDA,0.013355781311124948,299
geneComp_00003072,CDH18,CDH18,Control,FRDA,0.013410520154790289,300
geneComp_00038300,USP2,USP2,Control,FRDA,0.013495297383176874,301
geneComp_00016788,ENSG00000300114.1,NA,Control,FRDA,0.01391907504621732,302
geneComp_00003576,CIR1,CIR1,Control,FRDA,0.01392116602849534,303
geneComp_00031148,PRPF39,PRPF39,Control,FRDA,0.013998285961474708,304
geneComp_00033880,SATB2,SATB2,Control,FRDA,0.014124281724428723,305
geneComp_00022583,GTF2IRD2,GTF2IRD2,Control,FRDA,0.014221289277125227,306
geneComp_00005327,DYNC1I1,DYNC1I1,Control,FRDA,0.014222620620671993,307
geneComp_00014051,ENSG00000291015.2,NA,Control,FRDA,0.014229603527732738,308
geneComp_00001703,BAIAP2-DT,BAIAP2-DT,Control,FRDA,0.014269639864106188,309
geneComp_00039756,ZNF843,ZNF843,Control,FRDA,0.014687580675378974,310
geneComp_00004316,CTPS2,CTPS2,Control,FRDA,0.01481678573705474,311
geneComp_00003351,CFAP70,CFAP70,Control,FRDA,0.014840708573722517,312
geneComp_00036715,THAP3,THAP3,Control,FRDA,0.01581776819020085,313
geneComp_00027465,MOB1B,MOB1B,Control,FRDA,0.01582854090913853,314
geneComp_00029064,NUMB,NUMB,Control,FRDA,0.016010212677874083,315
geneComp_00033657,RRN3P3,RRN3P3,Control,FRDA,0.01613929180595595,316
geneComp_00003590,CKAP2,CKAP2,Control,FRDA,0.01621343903064119,317
geneComp_00028960,NSFL1C,NSFL1C,Control,FRDA,0.016662540695239998,318
geneComp_00038741,WNT2B,WNT2B,Control,FRDA,0.01672501002469121,319
geneComp_00037661,TRMT2A,TRMT2A,Control,FRDA,0.01805047684283641,320
geneComp_00030930,PPP2R2B,PPP2R2B,Control,FRDA,0.018147975405633582,321
geneComp_00036311,TAMM41,TAMM41,Control,FRDA,0.018147975405633582,322
geneComp_00039262,ZNF24,ZNF24,Control,FRDA,0.018147975405633582,323
geneComp_00035987,STK40,STK40,Control,FRDA,0.018483437054396357,324
geneComp_00024372,KIF13A,KIF13A,Control,FRDA,0.01874015351265841,325
geneComp_00033970,SCLT1,SCLT1,Control,FRDA,0.01893129373339057,326
geneComp_00002676,CC2D2A,CC2D2A,Control,FRDA,0.019294481820521646,327
geneComp_00029573,PAF1,PAF1,Control,FRDA,0.019311157489908765,328
geneComp_00039113,ZFX,ZFX,Control,FRDA,0.019311157489908765,329
geneComp_00003545,CIB1,CIB1,Control,FRDA,0.019360267236182227,330
geneComp_00004632,DCUN1D2,DCUN1D2,Control,FRDA,0.019688121176380434,331
geneComp_00038670,WDR53,WDR53,Control,FRDA,0.019709846216964755,332
geneComp_00001436,ATG14,ATG14,Control,FRDA,0.020221186259707792,333
