"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"ERCC3","ERCC3","ENST00000643982","Control","FRDA",0.205633333333333,0,-0.205633333333333,0.000217577782249134,"Higher in Control"
"MIAT","MIAT","ENST00000422403","Control","FRDA",0,0.148966666666667,0.148966666666667,0.000226023533457434,"Higher in FRDA"
"INTS14","INTS14","ENST00000567940","Control","FRDA",0,0.1006,0.1006,0.000253319567210638,"Higher in FRDA"
"RSBN1L","RSBN1L","ENST00000445512","Control","FRDA",0.149233333333333,0,-0.149233333333333,0.000255958832347963,"Higher in Control"
"DLGAP1-AS1","DLGAP1-AS1","ENST00000574411","Control","FRDA",0.6955,0,-0.6955,0.000258614744029383,"Higher in Control"
"RNF220","RNF220","ENST00000355387","Control","FRDA",0.2187,0.00346666666666667,-0.215233333333333,0.000264340850661668,"Higher in Control"
"FBXO11","FBXO11","ENST00000402508","Control","FRDA",0.4676,0.664366666666667,0.196766666666667,0.000275837040314414,"Higher in FRDA"
"SMYD2","SMYD2","ENST00000484459","Control","FRDA",0.3206,0,-0.3206,0.000281446487611064,"Higher in Control"
"RAD50","RAD50","ENST00000651541","Control","FRDA",0,0.272566666666667,0.272566666666667,0.000283789454761785,"Higher in FRDA"
"RAB4B","RAB4B","ENST00000602173","Control","FRDA",0,0.3223,0.3223,0.000302055179098969,"Higher in FRDA"
"TSSC4","TSSC4","ENST00000496468","Control","FRDA",0.235866666666667,0.0695,-0.166366666666667,0.000302055179098969,"Higher in Control"
"OSBPL1A","OSBPL1A","ENST00000399443","Control","FRDA",0.0954666666666667,0.2221,0.126633333333333,0.000302837288572765,"Higher in FRDA"
"ANKRD13B","ANKRD13B","ENST00000583728","Control","FRDA",0.199333333333333,0,-0.199333333333333,0.000304778740076365,"Higher in Control"
"ZNF680","ZNF680","ENST00000476563","Control","FRDA",0,0.146033333333333,0.146033333333333,0.000317166612913817,"Higher in FRDA"
"SETD3","SETD3","ENST00000331768","Control","FRDA",0.4234,0.616566666666667,0.193166666666667,0.000324488688180461,"Higher in FRDA"
"MCC","MCC","ENST00000408903","Control","FRDA",0.187766666666667,0.0635,-0.124266666666667,0.000347074690907848,"Higher in Control"
"RPS6KA3","RPS6KA3","ENST00000646610","Control","FRDA",0.205066666666667,0,-0.205066666666667,0.000351183717727001,"Higher in Control"
"TBCE","TBCE","ENST00000647151","Control","FRDA",0.5318,0,-0.5318,0.000376480268237309,"Higher in Control"
"MSRA","MSRA","ENST00000522907","Control","FRDA",0,0.247133333333333,0.247133333333333,0.000400873757329309,"Higher in FRDA"
"NOPCHAP1","NOPCHAP1","ENST00000547750","Control","FRDA",0,0.1135,0.1135,0.000447111900268642,"Higher in FRDA"
"ATP6V0A1","ATP6V0A1","ENST00000264649","Control","FRDA",0.0868,0.2198,0.133,0.000451755154153712,"Higher in FRDA"
