"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"PPP3CC","PPP3CC","ENST00000240139","Control","FRDA",0.763266666666667,0.909033333333333,0.145766666666667,0.0139576027453689,"Higher in FRDA"
"MAP3K14","MAP3K14","ENST00000586644","Control","FRDA",0.280166666666667,0.0155333333333333,-0.264633333333333,0.014026296346197,"Higher in Control"
"AGA-DT","AGA-DT","ENST00000507023","Control","FRDA",0.1548,0.0146,-0.1402,0.0140737873984974,"Higher in Control"
"ZHX3","ZHX3","ENST00000559296","Control","FRDA",0.547366666666667,0,-0.547366666666667,0.0140737873984974,"Higher in Control"
"LAMA4","LAMA4","ENST00000453937","Control","FRDA",0.1499,0.0328333333333333,-0.117066666666667,0.0141890876954711,"Higher in Control"
"SDC1","SDC1","ENST00000381150","Control","FRDA",0.0130333333333333,0.363333333333333,0.3503,0.0141890876954711,"Higher in FRDA"
"MRPS33","MRPS33","ENST00000393008","Control","FRDA",0.163766666666667,0.3322,0.168433333333333,0.0142962893082862,"Higher in FRDA"
"NUDT7","NUDT7","ENST00000564085","Control","FRDA",0.1702,0.3956,0.2254,0.014306909248476,"Higher in FRDA"
"RAB11FIP2","RAB11FIP2","ENST00000355624","Control","FRDA",0.607066666666667,0.7775,0.170433333333333,0.0145219799651809,"Higher in FRDA"
"SACM1L","SACM1L","ENST00000389061","Control","FRDA",0.7229,0.6154,-0.1075,0.014575224939867,"Higher in Control"
"HDAC1","HDAC1","ENST00000373548","Control","FRDA",0.821166666666667,0.694666666666667,-0.1265,0.0146758636303852,"Higher in Control"
"PIGN","PIGN","ENST00000638183","Control","FRDA",0.0955333333333333,0.225166666666667,0.129633333333333,0.0152444661282694,"Higher in FRDA"
"ZNF266","ZNF266","ENST00000592904","Control","FRDA",0.321266666666667,0.452733333333333,0.131466666666667,0.0153672551604787,"Higher in FRDA"
"LINC02021","LINC02021","ENST00000658712","Control","FRDA",0.00646666666666667,0.225233333333333,0.218766666666667,0.0154297117343821,"Higher in FRDA"
"TAMALIN","TAMALIN","ENST00000293662","Control","FRDA",0.663766666666667,0.0720333333333333,-0.591733333333333,0.0158037790077377,"Higher in Control"
"CCT6B","CCT6B","ENST00000421975","Control","FRDA",0.0283,0.5235,0.4952,0.0159382669229512,"Higher in FRDA"
"REPS2","REPS2","ENST00000303843","Control","FRDA",0.742033333333333,0.436,-0.306033333333333,0.0160369113552071,"Higher in Control"
"PRRT3","PRRT3","ENST00000707136","Control","FRDA",0.3081,0.113066666666667,-0.195033333333333,0.0161937062713972,"Higher in Control"
"NSD1","NSD1","ENST00000689345","Control","FRDA",0.434,0.321033333333333,-0.112966666666667,0.0164369199741885,"Higher in Control"
"HULC","HULC","ENST00000644363","Control","FRDA",0,0.157933333333333,0.157933333333333,0.0164544280609126,"Higher in FRDA"
"RASSF5","RASSF5","ENST00000636182","Control","FRDA",0.4102,0.225766666666667,-0.184433333333333,0.0164734489262419,"Higher in Control"
"H2AC25","H2AC25","ENST00000366695","Control","FRDA",1,0.842933333333333,-0.157066666666667,0.0167956313145082,"Higher in Control"
"LRIG2","LRIG2","ENST00000466161","Control","FRDA",0.4116,0.546033333333333,0.134433333333333,0.0169722299214269,"Higher in FRDA"
"TARBP1","TARBP1","ENST00000040877","Control","FRDA",0.6487,0.462266666666667,-0.186433333333333,0.0176974144884767,"Higher in Control"
"ENSG00000264112.2",NA,"ENST00000786378","Control","FRDA",0.3479,0.0478,-0.3001,0.0180910969425563,"Higher in Control"
"DNAJC15","DNAJC15","ENST00000474320","Control","FRDA",0.594766666666667,0.4802,-0.114566666666667,0.018135402943575,"Higher in Control"
"DNMBP","DNMBP","ENST00000324109","Control","FRDA",0.472966666666667,0.593233333333333,0.120266666666667,0.0189014238402472,"Higher in FRDA"
"PODXL","PODXL","ENST00000446198","Control","FRDA",0.2537,0.107266666666667,-0.146433333333333,0.0189014238402472,"Higher in Control"
"SLC27A3","SLC27A3","ENST00000368660","Control","FRDA",0.319566666666667,0,-0.319566666666667,0.0189014238402472,"Higher in Control"
"LAMA5","LAMA5","ENST00000252999","Control","FRDA",0.403133333333333,0.555533333333333,0.1524,0.0192283619712144,"Higher in FRDA"
"KCTD1","KCTD1","ENST00000578973","Control","FRDA",0,0.107066666666667,0.107066666666667,0.0193960624864979,"Higher in FRDA"
"SLC25A45","SLC25A45","ENST00000526432","Control","FRDA",0.181033333333333,0.0172,-0.163833333333333,0.0195107748632883,"Higher in Control"
"ARFIP1","ARFIP1","ENST00000405727","Control","FRDA",0.117966666666667,0.2842,0.166233333333333,0.019552236977446,"Higher in FRDA"
"TTYH2","TTYH2","ENST00000269346","Control","FRDA",0.5859,0.951266666666667,0.365366666666667,0.0195575205536412,"Higher in FRDA"
"COL25A1","COL25A1","ENST00000494183","Control","FRDA",0.103,0,-0.103,0.0196809282533396,"Higher in Control"
"REPS2","REPS2","ENST00000357277","Control","FRDA",0.257966666666667,0.564,0.306033333333333,0.0196809282533396,"Higher in FRDA"
"KANK4","KANK4","ENST00000371153","Control","FRDA",0.290533333333333,0.618466666666667,0.327933333333333,0.0197132780483123,"Higher in FRDA"
"PROX1","PROX1","ENST00000366958","Control","FRDA",0.849566666666667,0.709933333333333,-0.139633333333333,0.0198255922547988,"Higher in Control"
"POP4","POP4","ENST00000591061","Control","FRDA",0.00306666666666667,0.110466666666667,0.1074,0.019950802505962,"Higher in FRDA"
"AGPAT4","AGPAT4","ENST00000320285","Control","FRDA",0.835233333333333,0.732233333333333,-0.103,0.0202827089425186,"Higher in Control"
"ZNF324","ZNF324","ENST00000593925","Control","FRDA",0.3098,0.0277,-0.2821,0.0202860714244191,"Higher in Control"
"LINC02802","LINC02802","ENST00000826221","Control","FRDA",0,0.289333333333333,0.289333333333333,0.0204504314378247,"Higher in FRDA"
"FAM27E3","FAM27E3","ENST00000418795","Control","FRDA",0.3461,0.0479666666666667,-0.298133333333333,0.0206314916678258,"Higher in Control"
"RPP21","RPP21","ENST00000442966","Control","FRDA",0.732833333333333,0.565366666666667,-0.167466666666667,0.0206314916678258,"Higher in Control"
"TBC1D14","TBC1D14","ENST00000448507","Control","FRDA",0.186433333333333,0.368533333333333,0.1821,0.0208479404406763,"Higher in FRDA"
"ZNF169","ZNF169","ENST00000395395","Control","FRDA",0.204066666666667,0.022,-0.182066666666667,0.0213982102809144,"Higher in Control"
"ENSG00000293427.2",NA,"ENST00000479693","Control","FRDA",0.280866666666667,0.177466666666667,-0.1034,0.0214172180370324,"Higher in Control"
"ENSG00000304501.1",NA,"ENST00000803873","Control","FRDA",0,0.1686,0.1686,0.0214172180370324,"Higher in FRDA"
"SLC52A2","SLC52A2","ENST00000527078","Control","FRDA",0.0593666666666667,0.198833333333333,0.139466666666667,0.0214172180370324,"Higher in FRDA"
"SAP25","SAP25","ENST00000614631","Control","FRDA",0.461866666666667,0,-0.461866666666667,0.0214943769683415,"Higher in Control"
"SCML1","SCML1","ENST00000487842","Control","FRDA",0.0956333333333333,0.203533333333333,0.1079,0.0214943769683415,"Higher in FRDA"
"TPCN1","TPCN1","ENST00000335509","Control","FRDA",0.516533333333333,0.318566666666667,-0.197966666666667,0.0217756292203795,"Higher in Control"
"ENSG00000228509.8",NA,"ENST00000413911","Control","FRDA",0.612333333333333,0.896233333333333,0.2839,0.021821712055857,"Higher in FRDA"
"ENSG00000227885.5",NA,"ENST00000662688","Control","FRDA",0,0.125133333333333,0.125133333333333,0.0219192947597346,"Higher in FRDA"
"CACNA2D1","CACNA2D1","ENST00000443883","Control","FRDA",0.326166666666667,0.511333333333333,0.185166666666667,0.0223637990943036,"Higher in FRDA"
"LINC00327","LINC00327","ENST00000661061","Control","FRDA",0.2335,0.0323,-0.2012,0.022375988162243,"Higher in Control"
"ZNF292","ZNF292","ENST00000339907","Control","FRDA",0.314433333333333,0.433266666666667,0.118833333333333,0.0224444517931221,"Higher in FRDA"
